216,teddiursa,216,6,88,66,314,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/216.png,normal,,0
217,ursaring,217,18,1258,175,315,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/217.png,normal,,0
218,slugma,218,7,350,50,316,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/218.png,fire,,0
219,magcargo,219,8,550,151,317,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/219.png,fire,rock,0
220,swinub,220,4,65,50,318,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/220.png,ice,ground,0
221,piloswine,221,11,558,158,319,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/221.png,ice,ground,0
222,corsola,222,6,50,144,321,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/222.png,water,rock,0
223,remoraid,223,6,120,60,323,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/223.png,water,,0
224,octillery,224,9,285,168,324,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/224.png,water,,0
225,delibird,225,9,160,116,325,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/225.png,ice,flying,0
226,mantine,226,21,2200,170,327,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/226.png,water,flying,0
227,skarmory,227,17,505,163,328,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/227.png,steel,flying,0
228,houndour,228,6,108,66,329,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/228.png,dark,fire,0
229,houndoom,229,14,350,175,330,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/229.png,dark,fire,0
230,kingdra,230,18,1520,270,188,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/230.png,water,dragon,0
231,phanpy,231,5,335,66,332,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/231.png,ground,,0
232,donphan,232,11,1200,175,333,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/232.png,ground,,0
233,porygon2,233,6,325,180,226,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/233.png,normal,,0
234,stantler,234,14,712,163,334,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/234.png,normal,,0
235,smeargle,235,12,580,88,335,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/235.png,normal,,0
236,tyrogue,236,7,210,42,167,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/236.png,fighting,,0
237,hitmontop,237,14,480,159,170,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/237.png,fighting,,0
238,smoochum,238,4,60,61,199,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/238.png,ice,psychic,0
239,elekid,239,6,235,72,201,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/239.png,electric,,0
240,magby,240,7,214,73,204,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/240.png,fire,,0
241,miltank,241,12,755,172,336,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/241.png,normal,,0
242,blissey,242,15,468,635,181,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/242.png,normal,,0
243,raikou,243,19,1780,290,337,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/243.png,electric,,0
244,entei,244,21,1980,290,338,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/244.png,fire,,0
245,suicune,245,20,1870,290,339,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/245.png,water,,0
246,larvitar,246,6,720,60,340,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/246.png,rock,ground,0
247,pupitar,247,12,1520,144,341,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/247.png,rock,ground,0
248,tyranitar,248,20,2020,300,342,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/248.png,rock,dark,0
249,lugia,249,52,2160,340,344,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/249.png,psychic,flying,0
250,ho-oh,250,38,1990,340,345,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/250.png,fire,flying,0
251,celebi,251,6,50,300,346,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/251.png,psychic,grass,0
252,treecko,252,5,50,62,347,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/252.png,grass,,0
253,grovyle,253,9,216,142,348,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/253.png,grass,,0
254,sceptile,254,17,522,265,349,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/254.png,grass,,0
255,torchic,255,4,25,62,351,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/255.png,fire,,0
256,combusken,256,9,195,142,352,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/256.png,fire,fighting,0
257,blaziken,257,19,520,265,353,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/257.png,fire,fighting,0
258,mudkip,258,4,76,62,355,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/258.png,water,,0
259,marshtomp,259,7,280,142,356,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/259.png,water,ground,0
260,swampert,260,15,819,268,357,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/260.png,water,ground,0
261,poochyena,261,5,136,56,359,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/261.png,dark,,0
262,mightyena,262,10,370,147,360,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/262.png,dark,,0
263,zigzagoon,263,4,175,56,361,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/263.png,normal,,0
264,linoone,264,5,325,147,363,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/264.png,normal,,0
265,wurmple,265,3,36,56,365,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/265.png,bug,,0
266,silcoon,266,6,100,72,366,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/266.png,bug,,0
267,beautifly,267,10,284,178,367,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/267.png,bug,flying,0
268,cascoon,268,7,115,72,368,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/268.png,bug,,0
269,dustox,269,12,316,173,369,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/269.png,bug,poison,0
270,lotad,270,5,26,44,370,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/270.png,water,grass,0
271,lombre,271,12,325,119,371,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/271.png,water,grass,0
272,ludicolo,272,15,550,240,372,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/272.png,water,grass,0
273,seedot,273,5,40,44,373,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/273.png,grass,,0
274,nuzleaf,274,10,280,119,374,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/274.png,grass,dark,0
275,shiftry,275,13,596,240,375,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/275.png,grass,dark,0
276,taillow,276,3,23,54,376,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/276.png,normal,flying,0
277,swellow,277,7,198,159,377,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/277.png,normal,flying,0
278,wingull,278,6,95,54,378,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/278.png,water,flying,0
279,pelipper,279,12,280,154,379,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/279.png,water,flying,0
280,ralts,280,4,66,40,380,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/280.png,psychic,fairy,0
281,kirlia,281,8,202,97,381,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/281.png,psychic,fairy,0
282,gardevoir,282,16,484,259,382,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/282.png,psychic,fairy,0
283,surskit,283,5,17,54,386,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/283.png,bug,water,0
284,masquerain,284,8,36,159,387,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/284.png,bug,flying,0
285,shroomish,285,4,45,59,388,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/285.png,grass,,0
286,breloom,286,12,392,161,389,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/286.png,grass,fighting,0
287,slakoth,287,8,240,56,390,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/287.png,normal,,0
288,vigoroth,288,14,465,154,391,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/288.png,normal,,0
289,slaking,289,20,1305,252,392,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/289.png,normal,,0
290,nincada,290,5,55,53,393,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/290.png,bug,ground,0
291,ninjask,291,8,120,160,394,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/291.png,bug,flying,0
292,shedinja,292,8,12,83,395,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/292.png,bug,ghost,0
293,whismur,293,6,163,48,396,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/293.png,normal,,0
294,loudred,294,10,405,126,397,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/294.png,normal,,0
295,exploud,295,15,840,245,398,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/295.png,normal,,0
296,makuhita,296,10,864,47,399,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/296.png,fighting,,0
297,hariyama,297,23,2538,166,400,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/297.png,fighting,,0
298,azurill,298,2,20,38,277,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/298.png,normal,fairy,0
299,nosepass,299,10,970,75,401,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/299.png,rock,,0
300,skitty,300,6,110,52,403,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/300.png,normal,,0
301,delcatty,301,11,326,140,404,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/301.png,normal,,0
302,sableye,302,5,110,133,405,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/302.png,dark,ghost,0
303,mawile,303,6,115,133,407,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/303.png,steel,fairy,0
304,aron,304,4,600,66,409,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/304.png,steel,rock,0
305,lairon,305,9,1200,151,410,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/305.png,steel,rock,0
306,aggron,306,21,3600,265,411,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/306.png,steel,rock,0
307,meditite,307,6,112,56,413,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/307.png,fighting,psychic,0
308,medicham,308,13,315,144,414,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/308.png,fighting,psychic,0
309,electrike,309,6,152,59,416,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/309.png,electric,,0
310,manectric,310,15,402,166,417,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/310.png,electric,,0
311,plusle,311,4,42,142,419,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/311.png,electric,,0
312,minun,312,4,42,142,420,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/312.png,electric,,0
313,volbeat,313,7,177,151,421,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/313.png,bug,,0
314,illumise,314,6,177,151,422,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/314.png,bug,,0
315,roselia,315,3,20,140,424,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/315.png,grass,poison,0
316,gulpin,316,4,103,60,426,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/316.png,poison,,0
317,swalot,317,17,800,163,427,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/317.png,poison,,0
318,carvanha,318,8,208,61,428,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/318.png,water,dark,0
319,sharpedo,319,18,888,161,429,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/319.png,water,dark,0
320,wailmer,320,20,1300,80,431,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/320.png,water,,0
321,wailord,321,145,3980,175,432,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/321.png,water,,0
322,numel,322,7,240,61,433,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/322.png,fire,ground,0
323,camerupt,323,19,2200,161,434,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/323.png,fire,ground,0
324,torkoal,324,5,804,165,436,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/324.png,fire,,0
325,spoink,325,7,306,66,437,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/325.png,psychic,,0
326,grumpig,326,9,715,165,438,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/326.png,psychic,,0
327,spinda,327,11,50,126,439,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/327.png,normal,,0
328,trapinch,328,7,150,58,440,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/328.png,ground,,0
329,vibrava,329,11,153,119,441,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/329.png,ground,dragon,0
330,flygon,330,20,820,260,442,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/330.png,ground,dragon,0
331,cacnea,331,4,513,67,443,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/331.png,grass,,0
332,cacturne,332,13,774,166,444,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/332.png,grass,dark,0
333,swablu,333,4,12,62,445,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/333.png,normal,flying,0
334,altaria,334,11,206,172,446,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/334.png,dragon,flying,0
335,zangoose,335,13,403,160,448,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/335.png,normal,,0
336,seviper,336,27,525,160,449,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/336.png,poison,,0
337,lunatone,337,10,1680,161,450,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/337.png,rock,psychic,0
338,solrock,338,12,1540,161,451,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/338.png,rock,psychic,0
339,barboach,339,4,19,58,452,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/339.png,water,ground,0
340,whiscash,340,9,236,164,453,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/340.png,water,ground,0
341,corphish,341,6,115,62,454,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/341.png,water,,0
342,crawdaunt,342,11,328,164,455,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/342.png,water,dark,0
343,baltoy,343,5,215,60,456,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/343.png,ground,psychic,0
344,claydol,344,15,1080,175,457,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/344.png,ground,psychic,0
345,lileep,345,10,238,71,458,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/345.png,rock,grass,0
346,cradily,346,15,604,173,459,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/346.png,rock,grass,0
347,anorith,347,7,125,71,460,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/347.png,rock,bug,0
348,armaldo,348,15,682,173,461,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/348.png,rock,bug,0
349,feebas,349,6,74,40,462,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/349.png,water,,0
350,milotic,350,62,1620,189,463,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/350.png,water,,0
351,castform,351,3,8,147,464,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/351.png,normal,,0
352,kecleon,352,10,220,154,468,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/352.png,normal,,0
353,shuppet,353,6,23,59,469,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/353.png,ghost,,0
354,banette,354,11,125,159,470,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/354.png,ghost,,0
355,duskull,355,8,150,59,472,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/355.png,ghost,,0
356,dusclops,356,16,306,159,473,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/356.png,ghost,,0
357,tropius,357,20,1000,161,475,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/357.png,grass,flying,0
358,chimecho,358,6,10,159,477,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/358.png,psychic,,0
359,absol,359,12,470,163,478,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/359.png,dark,,0
360,wynaut,360,6,140,52,298,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/360.png,psychic,,0
361,snorunt,361,7,168,60,480,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/361.png,ice,,0
362,glalie,362,15,2565,168,481,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/362.png,ice,,0
363,spheal,363,8,395,58,484,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/363.png,ice,water,0
364,sealeo,364,11,876,144,485,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/364.png,ice,water,0
365,walrein,365,14,1506,265,486,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/365.png,ice,water,0
366,clamperl,366,4,525,69,487,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/366.png,water,,0
367,huntail,367,17,270,170,488,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/367.png,water,,0
368,gorebyss,368,18,226,170,489,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/368.png,water,,0
369,relicanth,369,10,234,170,490,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/369.png,water,rock,0
370,luvdisc,370,6,87,116,491,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/370.png,water,,0
371,bagon,371,6,421,60,492,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/371.png,dragon,,0
372,shelgon,372,11,1105,147,493,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/372.png,dragon,,0
373,salamence,373,15,1026,300,494,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/373.png,dragon,flying,0
374,beldum,374,6,952,60,496,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/374.png,steel,psychic,0
375,metang,375,12,2025,147,497,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/375.png,steel,psychic,0
376,metagross,376,16,5500,300,498,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/376.png,steel,psychic,0
377,regirock,377,17,2300,290,500,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/377.png,rock,,0
378,regice,378,18,1750,290,501,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/378.png,ice,,0
379,registeel,379,19,2050,290,502,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/379.png,steel,,0
380,latias,380,14,400,300,503,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/380.png,dragon,psychic,0
381,latios,381,20,600,300,505,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/381.png,dragon,psychic,0
382,kyogre,382,45,3520,335,507,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/382.png,water,,0
383,groudon,383,35,9500,335,509,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/383.png,ground,,0
384,rayquaza,384,70,2065,340,511,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/384.png,dragon,flying,0
385,jirachi,385,3,11,300,513,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/385.png,steel,psychic,0
386,deoxys-normal,386,17,608,270,514,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/386.png,psychic,,0
387,turtwig,387,4,102,64,518,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/387.png,grass,,0
388,grotle,388,11,970,142,519,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/388.png,grass,,0
389,torterra,389,22,3100,236,520,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/389.png,grass,ground,0
390,chimchar,390,5,62,62,521,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/390.png,fire,,0
391,monferno,391,9,220,142,522,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/391.png,fire,fighting,0
392,infernape,392,12,550,240,523,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/392.png,fire,fighting,0
393,piplup,393,4,52,63,524,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/393.png,water,,0
394,prinplup,394,8,230,142,525,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/394.png,water,,0
395,empoleon,395,17,845,239,526,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/395.png,water,steel,0
396,starly,396,3,20,49,527,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/396.png,normal,flying,0
397,staravia,397,6,155,119,528,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/397.png,normal,flying,0
398,staraptor,398,12,249,218,529,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/398.png,normal,flying,0
399,bidoof,399,5,200,50,530,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/399.png,normal,,0
400,bibarel,400,10,315,144,531,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/400.png,normal,water,0
401,kricketot,401,3,22,39,532,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/401.png,bug,,0
402,kricketune,402,10,255,134,533,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/402.png,bug,,0
403,shinx,403,5,95,53,534,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/403.png,electric,,0
404,luxio,404,9,305,127,535,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/404.png,electric,,0
405,luxray,405,14,420,262,536,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/405.png,electric,,0
406,budew,406,2,12,56,423,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/406.png,grass,poison,0
407,roserade,407,9,145,258,425,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/407.png,grass,poison,0
408,cranidos,408,9,315,70,537,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/408.png,rock,,0
409,rampardos,409,16,1025,173,538,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/409.png,rock,,0
410,shieldon,410,5,570,70,539,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/410.png,rock,steel,0
411,bastiodon,411,13,1495,173,540,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/411.png,rock,steel,0
412,burmy,412,2,34,45,541,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/412.png,bug,,0
413,wormadam-plant,413,5,65,148,542,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/413.png,bug,grass,0
414,mothim,414,9,233,148,545,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/414.png,bug,flying,0
415,combee,415,3,55,49,546,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/415.png,bug,flying,0
416,vespiquen,416,12,385,166,547,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/416.png,bug,flying,0
417,pachirisu,417,4,39,142,548,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/417.png,electric,,0
418,buizel,418,7,295,66,549,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/418.png,water,,0
419,floatzel,419,11,335,173,550,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/419.png,water,,0
420,cherubi,420,4,33,55,551,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/420.png,grass,,0
421,cherrim,421,5,93,158,552,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/421.png,grass,,0
422,shellos,422,3,63,65,553,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/422.png,water,,0
423,gastrodon,423,9,299,166,554,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/423.png,water,ground,0
424,ambipom,424,12,203,169,286,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/424.png,normal,,0
425,drifloon,425,4,12,70,555,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/425.png,ghost,flying,0
426,drifblim,426,12,150,174,556,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/426.png,ghost,flying,0
427,buneary,427,4,55,70,557,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/427.png,normal,,0
428,lopunny,428,12,333,168,558,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/428.png,normal,,0
429,mismagius,429,9,44,173,296,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/429.png,ghost,,0
430,honchkrow,430,9,273,177,294,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/430.png,dark,flying,0
431,glameow,431,5,39,62,560,1,https://raw.githubusercontent.com/sindrimt/sprites/master/sprites/pokemon/431.png,normal,,0
